"","date","day","initial_inventory","par","prep_rec","prep_actual","waste","final_inventory","short_long","scale","use_expected","use_actual","temp_max","temp_min","conditions","rain","snow","humidity","wind","season","holiday","month","use7","use3","use1","avgUse","medUse","quart1Use","quart3Use","maxUse","temp_maxz","temp_minz","humidityz","windz","snowz","rainz","use7z","use3z","use1z","avgUsez","medUsez","quart1Usez","quart3Usez","maxUsez","use_predicted"
"370",2017-09-23,"Saturday",610,588,0,75,NA,685,97,30,210,181,71,51,"Overcast",0,0,64,4,"Fall","0","9",96.2857142857143,68.3333333333333,0,146.9375,166.5,128,188.5,238,0.467581240736627,0.395626922467356,-0.569922914907844,-0.905333050603289,-0.0776222793814696,-0.461882439916727,-0.535888482570989,-0.923607881554862,-1.77631472597694,0.526341570946355,0.789812432181069,0.612924731690149,0.843665434298965,0.848685576270266,176
"371",2017-09-24,"Sunday",504,509,0,105,NA,609,100,45,162,177,73,46,"Overcast",0,0,67,2,"Fall","0","9",90.2857142857143,93.3333333333333,181,99,98.5,80,120,200,0.587708316070852,-0.064207908100254,-0.327126831516243,-1.40163793158149,-0.0776222793814696,-0.461882439916727,-0.662960818961956,-0.479691281526621,0.902032419593926,-0.399700851807617,-0.475124372303095,-0.259915604414803,-0.480910643453644,0.202912965835253,167
"372",2017-09-25,"Monday",432,495,60,75,NA,507,12,195,106,0,68,54,"Overcast",0,0,87,2,"Fall","0","9",101.285714285714,119.333333333333,177,74.0625,75.5,62.25,95,135,0.287390627735291,0.671527820807922,1.29151372442776,-1.40163793158149,-0.0776222793814696,-0.461882439916727,-0.429994868911849,-0.0180180174972502,0.842842427426614,-0.881436088677023,-0.902970644408033,-0.582684687036946,-0.964332569640727,-0.901698078329901,120
"373",2017-09-26,"Tuesday",NA,591,585,NA,NA,0,-591,NA,110,0,77,57,"Partly Cloudy",0,0,73,8,"Fall","0","9",93.8571428571429,119.333333333333,0,69.1875,79.5,59.5,91,120,0.827962466739301,0.947428719148488,0.158465335266959,0.0872767113531228,-0.0776222793814696,-0.461882439916727,-0.587322523491142,-0.0180180174972502,-1.77631472597694,-0.975609894380817,-0.828562597085435,-0.632691164626293,-1.04168007783066,-1.15660831929109,107
"374",2017-09-27,"Wednesday",NA,691,690,NA,NA,0,-691,NA,131,0,85,59,"Scattered Clouds",0,0,54,14,"Fall","0","9",80.4285714285714,59,0,65.6875,72,22.5,105,128,1.3084707680762,1.13136265137553,-1.37924319287985,1.57619135428774,-0.0776222793814696,-0.461882439916727,-0.871722514461404,-1.0893367455654,-1.77631472597694,-1.04322185745021,-0.968077685815306,-1.30550559037386,-0.770963799165894,-1.02065619077846,106
"375",2017-09-28,"Thursday",NA,722,720,NA,NA,0,-722,NA,148,0,84,57,"Scattered Clouds",0,0,50,6,"Fall","0","9",65.2857142857143,0,0,73.7333333333333,97,0,120.5,157,1.24840723040909,0.947428719148488,-1.70297130406865,-0.409028169625083,-0.0776222793814696,-0.461882439916727,-1.19242888725766,-2.13697992163205,-1.77631472597694,-0.887794832822835,-0.503027390049069,-1.71464949792306,-0.471242204929902,-0.527829724920156,127
"376",2017-09-29,"Friday",NA,680,675,NA,NA,0,-680,NA,202,0,69,54,"Rain",0.38,0,75,7,"Fall","0","9",51.1428571428571,0,0,126.9375,148.5,48,196.5,270,0.347454165402403,0.671527820807922,0.320329390861359,-0.16087572913598,-0.0776222793814696,0.970941790357828,-1.49195653732208,-2.13697992163205,-1.77631472597694,0.139987496264124,0.454976219229379,-0.841809161818104,0.998360450678831,1.3924940903208,153
"377",2017-09-30,"Saturday",NA,588,585,NA,NA,0,-588,NA,210,0,66,50,"Thunderstorm",0.5,0,78,9,"Fall","0","9",51.1428571428571,0,0,146.9375,166.5,128,188.5,238,0.167263552401066,0.303659956353834,0.56312547425296,0.335429151842226,-0.0776222793814696,1.42341259991821,-1.49195653732208,-2.13697992163205,-1.77631472597694,0.526341570946355,0.789812432181069,0.612924731690149,0.843665434298965,0.848685576270266,146
"378",2017-10-01,"Sunday",NA,509,510,NA,NA,0,-509,NA,162,0,63,50,"Rain",0.25,0,78,5,"Fall","0","10",25.2857142857143,0,0,99,98.5,80,120,200,-0.0129270606002709,0.303659956353834,0.56312547425296,-0.657180610114186,-0.0776222793814696,0.480765080000744,-2.03957779653078,-2.13697992163205,-1.77631472597694,-0.399700851807617,-0.475124372303095,-0.259915604414803,-0.480910643453644,0.202912965835253,100
"379",2017-10-02,"Monday",NA,495,495,NA,NA,0,-495,NA,106,0,64,50,"Overcast",0.04,0,78,7,"Fall","0","10",0,0,0,74.0625,75.5,62.25,95,135,0.0471364770668413,0.303659956353834,0.56312547425296,-0.16087572913598,-0.0776222793814696,-0.311058836729932,-2.57509692846414,-2.13697992163205,-1.77631472597694,-0.881436088677023,-0.902970644408033,-0.582684687036946,-0.964332569640727,-0.901698078329901,91
"380",2017-10-03,"Tuesday",NA,591,585,NA,NA,0,-591,NA,110,0,64,50,"Partly Cloudy",0,0,78,4,"Fall","0","10",0,0,0,69.1875,79.5,59.5,91,120,0.0471364770668413,0.303659956353834,0.56312547425296,-0.905333050603289,-0.0776222793814696,-0.461882439916727,-2.57509692846414,-2.13697992163205,-1.77631472597694,-0.975609894380817,-0.828562597085435,-0.632691164626293,-1.04168007783066,-1.15660831929109,96
"381",2017-10-04,"Wednesday",NA,691,690,NA,NA,0,-691,NA,131,0,64,50,"Scattered Clouds",0,0,73,5,"Fall","0","10",0,0,0,65.6875,72,22.5,105,128,0.0471364770668413,0.303659956353834,0.158465335266959,-0.657180610114186,-0.0776222793814696,-0.461882439916727,-2.57509692846414,-2.13697992163205,-1.77631472597694,-1.04322185745021,-0.968077685815306,-1.30550559037386,-0.770963799165894,-1.02065619077846,97
"382",2017-10-05,"Thursday",NA,722,720,NA,NA,0,-722,NA,148,0,NA,NA,NA,NA,NA,NA,NA,"Fall","0","10",0,0,0,73.7333333333333,97,0,120.5,157,NA,NA,NA,NA,NA,NA,-2.57509692846414,-2.13697992163205,-1.77631472597694,-0.887794832822835,-0.503027390049069,-1.71464949792306,-0.471242204929902,-0.527829724920156,NA
"383",2017-10-06,"Friday",NA,680,675,NA,NA,0,-680,NA,202,0,NA,NA,NA,NA,NA,NA,NA,"Fall","0","10",0,0,0,126.9375,148.5,48,196.5,270,NA,NA,NA,NA,NA,NA,-2.57509692846414,-2.13697992163205,-1.77631472597694,0.139987496264124,0.454976219229379,-0.841809161818104,0.998360450678831,1.3924940903208,NA
"384",2017-10-07,"Saturday",NA,588,585,NA,NA,0,-588,NA,210,0,NA,NA,NA,NA,NA,NA,NA,"Fall","0","10",0,0,0,146.9375,166.5,128,188.5,238,NA,NA,NA,NA,NA,NA,-2.57509692846414,-2.13697992163205,-1.77631472597694,0.526341570946355,0.789812432181069,0.612924731690149,0.843665434298965,0.848685576270266,NA
"385",2017-10-08,"Sunday",NA,509,510,NA,NA,0,-509,NA,162,0,NA,NA,NA,NA,NA,NA,NA,"Fall","0","10",0,0,0,99,98.5,80,120,200,NA,NA,NA,NA,NA,NA,-2.57509692846414,-2.13697992163205,-1.77631472597694,-0.399700851807617,-0.475124372303095,-0.259915604414803,-0.480910643453644,0.202912965835253,NA
